customer,merchant,fraud,inr_amount,txn_count_customer,is_high_amount,category_fraud_rate,txn_count_category,customer_fraud_rate,merchant_fraud_rate,txn_count_merch,categoy__'es_barsandrestaurants',categoy__'es_contents',categoy__'es_fashion',categoy__'es_food',categoy__'es_health',categoy__'es_home',categoy__'es_hotelservices',categoy__'es_hyper',categoy__'es_leisure',categoy__'es_otherservices',categoy__'es_sportsandtoys',categoy__'es_tech',categoy__'es_transportation',categoy__'es_travel',categoy__'es_wellnessandbeauty'
'C1776310825','M1823072687',0,4119.96,153,0,0.0,505119,0.0,0.0,237799,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2082605784','M1823072687',0,4356.29,103,0,0.0,505119,0.0,0.0,129278,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1237272991','M1823072687',0,1741.72,105,0,0.0,505119,0.0,0.0,260733,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C968819483','M85975013',0,2187.58,68,0,0.0,26254,0.0,0.0,6803,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C310751417','M348934600',0,1385.23,123,0,0.0,505119,0.0,0.0,163989,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C793132240','M348934600',0,1583.83,63,0,0.0,505119,0.0793650793650793,0.0,170103,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1240560903','M348934600',0,3776.38,49,0,0.0,505119,0.0612244897959183,0.0,198304,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C996804095','M1823072687',0,3123.98,62,0,0.0,505119,0.0,0.0,70914,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C644663928','M348934600',0,3409.96,24,0,0.0,505119,0.0833333333333333,0.0,116230,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C574062699','M348934600',0,4649.23,22,0,0.0,505119,0.0,0.0,39865,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C98707741','M1823072687',0,7426.65,65,0,0.0,505119,0.0,0.0,76044,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1744280753','M348934600',0,4811.09,67,0,0.0,505119,0.044776119402985,0.0,163254,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1375512856','M1823072687',0,4207.34,34,0,0.0,505119,0.0,0.0,109150,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1598564853','M348934600',0,416.07,17,0,0.0,505119,0.0,0.0,28022,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C227186054','M348934600',0,1933.37,15,0,0.0,505119,0.0,0.0,34577,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1517707344','M1823072687',0,2085.3,85,0,0.0,505119,0.0235294117647058,0.0,115443,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C836424975','M85975013',0,3468.55,35,0,0.0,26254,0.0,0.0,2691,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C771207119','M85975013',0,4202.38,15,0,0.0,26254,0.0,0.0,751,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C942160317','M1823072687',0,3218.31,53,0,0.0,505119,0.0,0.0,51917,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1074203200','M1823072687',0,142.0,128,0,0.0,505119,0.0,0.0,200025,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C601235628','M348934600',0,2924.38,142,0,0.0,505119,0.0,0.0,184032,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C143498560','M348934600',0,1753.64,4,0,0.0,505119,0.0,0.0,26694,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1793707767','M1823072687',0,388.26,124,0,0.0,505119,0.0,0.0,205334,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1204740969','M1823072687',0,2183.61,91,0,0.0,505119,0.0,0.0,111879,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C809005315','M85975013',0,2358.38,25,0,0.0,26254,0.16,0.0,18274,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1620127338','M348934600',0,5501.22,130,0,0.0,505119,0.0307692307692307,0.0,195319,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C125143024','M1823072687',0,4283.8,123,0,0.0,505119,0.0,0.0,175248,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1433132752','M348934600',0,2784.37,30,0,0.0,505119,0.0,0.0,60780,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C62153477','M1823072687',0,5764.36,151,0,0.0,505119,0.0,0.0,249767,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C515668508','M1823072687',0,2090.26,197,0,0.0,505119,0.2233502538071066,0.0,281756,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1783773775','M1823072687',0,2683.09,121,0,0.0,505119,0.0,0.0,176809,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C23992005','M348934600',0,728.86,12,0,0.0,505119,0.0833333333333333,0.0,138568,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1554849332','M1823072687',0,3151.78,10,0,0.0,505119,0.0,0.0,5179,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1803364571','M1823072687',0,4094.14,130,0,0.0,505119,0.0,0.0,199031,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C572671067','M348934600',0,2789.34,105,0,0.0,505119,0.0,0.0,151570,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C309334921','M1823072687',0,3902.49,18,0,0.0,505119,0.0,0.0,11030,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C469059843','M1823072687',0,138.03,138,0,0.0,505119,0.0,0.0,209930,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C599675908','M348934600',0,2705.92,23,0,0.0,505119,0.1304347826086956,0.0,111483,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1903005844','M1823072687',0,2175.66,162,0,0.0,505119,0.0,0.0,254343,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1152356495','M1823072687',0,3792.27,59,0,0.0,505119,0.0,0.0,62901,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1809615650','M348934600',0,5101.04,152,0,0.0,505119,0.0,0.0,203032,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1488142454','M1823072687',0,5289.71,65,0,0.0,505119,0.0,0.0,66394,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C592679392','M1823072687',0,373.37,114,0,0.0,505119,0.0,0.0,165198,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C911364935','M348934600',0,3252.07,1,0,0.0,505119,0.0,0.0,1696,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C693907036','M348934600',0,6918.23,118,0,0.0,505119,0.0,0.0,204684,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1769401317','M1823072687',0,2663.23,66,0,0.0,505119,0.0,0.0,70674,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1965496749','M1823072687',0,2848.92,20,0,0.0,505119,0.0,0.0,11968,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1195893546','M348934600',0,1272.03,23,0,0.0,505119,0.0434782608695652,0.0,43775,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C351880818','M1823072687',0,2453.7,161,0,0.0,505119,0.0186335403726708,0.0,285684,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1582366224','M1823072687',0,3396.06,82,0,0.0,505119,0.0,0.0,99894,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C62153477','M1823072687',0,1951.24,55,0,0.0,505119,0.0,0.0,54561,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1177926954','M348934600',0,2456.68,95,0,0.0,505119,0.0105263157894736,0.0,197541,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C73919470','M151143676',0,7759.3,95,0,0.0188294366860191,6373,0.0,0.0152707080055529,4322,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
'C1440811710','M1823072687',0,5205.31,52,0,0.0,505119,0.0,0.0,60025,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1881708420','M1823072687',0,3118.02,153,0,0.0,505119,0.0,0.0,254618,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2084449024','M348934600',0,2237.23,116,0,0.0,505119,0.0,0.0,151988,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C658256470','M348934600',0,1343.53,65,0,0.0,505119,0.0153846153846153,0.0,107620,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1370192017','M1823072687',0,841.07,137,0,0.0,505119,0.0,0.0,213517,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C658175205','M348934600',0,2836.01,66,0,0.0,505119,0.0,0.0,104545,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1643499361','M85975013',0,6631.25,34,0,0.0,26254,0.0,0.0,2791,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1229674572','M855959430',0,5152.68,41,0,0.0459166939980321,6098,0.0,0.0378006872852233,2328,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
'C1810630647','M1823072687',0,3000.85,52,0,0.0,505119,0.0,0.0,50193,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C792341594','M1823072687',0,3255.05,73,0,0.0,505119,0.0410958904109589,0.0,92629,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1956971543','M1823072687',0,4647.24,109,0,0.0,505119,0.0,0.0,147660,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C800272493','M348934600',0,4820.02,120,0,0.0,505119,0.0333333333333333,0.0,152167,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1515184734','M480139044',0,3703.89,19,0,0.1051261389698134,16133,0.1578947368421052,0.4456350456980775,3173,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C142595093','M348934600',0,2274.96,48,0,0.0,505119,0.1458333333333333,0.0,189207,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C970704037','M348934600',0,859.94,117,0,0.0,505119,0.0,0.0,164504,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1305161735','M348934600',0,3706.87,92,0,0.0,505119,0.0869565217391304,0.0,147326,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1476491893','M348934600',0,1091.31,10,0,0.0,505119,0.0,0.0,21013,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1876642037','M78078399',0,11705.48,135,1,0.0475937955720535,15086,0.0,0.0313390313390313,1404,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C936853935','M1823072687',0,1132.02,136,0,0.0,505119,0.0,0.0,202203,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1474976180','M1823072687',0,3051.49,105,0,0.0,505119,0.0,0.0,142538,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1792734476','M1823072687',0,507.42,146,0,0.0,505119,0.0,0.0,229934,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2137070408','M1823072687',0,1560.0,11,0,0.0,505119,0.0,0.0,5416,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C612045723','M1823072687',0,967.18,98,0,0.0,505119,0.010204081632653,0.0,134491,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1580712621','M547558035',0,9751.26,5,1,0.0179733498605515,6454,0.0,0.0476190476190476,210,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
'C1114685649','M348934600',0,1105.21,51,0,0.0,505119,0.0,0.0,119002,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C423891632','M348934600',0,4365.23,7,0,0.0,505119,0.0,0.0,11591,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C706685788','M1823072687',0,1400.13,94,0,0.0,505119,0.0106382978723404,0.0,119776,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2111849765','M1823072687',0,2023.73,151,0,0.0,505119,0.0,0.0,257626,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C560376591','M348934600',0,2183.61,154,0,0.0,505119,0.0,0.0,188314,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1676378077','M348934600',0,4582.69,130,0,0.0,505119,0.0,0.0,178251,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C221508235','M85975013',0,2110.12,100,0,0.0,26254,0.0,0.0,16138,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C519449235','M1823072687',0,4849.81,155,0,0.0,505119,0.0,0.0,257268,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C306854291','M1823072687',0,174.77,34,0,0.0,505119,0.0,0.0,30416,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1029994689','M1823072687',0,1411.05,153,0,0.0,505119,0.0,0.0,250863,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1539370210','M1823072687',0,4680.01,35,0,0.0,505119,0.0,0.0,26934,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1013313546','M1823072687',0,1672.21,145,0,0.0,505119,0.0275862068965517,0.0,256440,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1254064510','M1913465890',0,3557.92,175,0,0.1051261389698134,16133,0.0,0.0,3905,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C669906110','M1823072687',0,1047.62,102,0,0.0,505119,0.0,0.0,175434,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1259046770','M1823072687',0,5291.7,68,0,0.0,505119,0.0,0.0,78351,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C957771834','M1823072687',0,5622.37,84,0,0.0,505119,0.0,0.0,115208,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C145901862','M1053599405',0,18232.47,78,1,0.1051261389698134,16133,0.0,0.0,3228,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C475831512','M1823072687',0,1398.14,45,0,0.0,505119,0.0,0.0,40434,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C322802193','M348934600',0,1311.75,21,0,0.0,505119,0.0,0.0,36562,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C642158646','M1823072687',0,4484.39,75,0,0.0,505119,0.0,0.0,249725,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1112424232','M1823072687',0,995.98,79,0,0.0,505119,0.0632911392405063,0.0,126484,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1604376835','M348934600',0,6270.8,28,0,0.0,505119,0.0,0.0,53956,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1821681988','M1823072687',0,941.36,50,0,0.0,505119,0.0,0.0,46181,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1206604144','M1823072687',0,5806.07,147,0,0.0,505119,0.0,0.0,231534,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C507185945','M85975013',0,2783.38,109,0,0.0,26254,0.0,0.0,24336,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1549322511','M1823072687',0,241.3,159,0,0.0,505119,0.0,0.0,296111,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1732568163','M1888755466',0,9680.76,1,1,0.25,912,0.0,0.1572327044025157,318,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
'C368299362','M1823072687',0,6148.66,153,0,0.0,505119,0.0,0.0,265751,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1723242462','M348934600',0,2869.77,163,0,0.0,505119,0.0,0.0,196306,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C691839786','M1823072687',0,3033.61,64,0,0.0,505119,0.078125,0.0,288196,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1416816772','M348934600',0,3068.37,121,0,0.0,505119,0.0,0.0,165379,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C597908249','M1823072687',0,6832.83,4,0,0.0,505119,0.0,0.0,3327,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1701338775','M1823072687',0,909.59,172,0,0.0,505119,0.0,0.0,296293,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C159675329','M692898500',0,173.78,0,0,0.1051261389698134,16133,0.0,0.0259740259740259,77,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1354799046','M85975013',0,6014.6,3,0,0.0,26254,0.0,0.0,186,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C2140473917','M348934600',0,4469.49,9,0,0.0,505119,0.0,0.0,20957,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C598089944','M1823072687',0,1644.41,113,0,0.0,505119,0.0,0.0,164329,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2128227866','M1823072687',0,142.0,16,0,0.0,505119,0.1875,0.0,186404,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1940951230','M1823072687',0,5786.21,26,0,0.0,505119,0.0,0.0,16947,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C326482046','M1823072687',0,4565.81,126,0,0.0,505119,0.0,0.0,184283,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1818021493','M348934600',0,1599.72,123,0,0.0,505119,0.0,0.0,163597,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C78938440','M348934600',0,4317.56,21,0,0.0,505119,0.0,0.0,38947,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C484268062','M1823072687',0,2117.08,18,0,0.0,505119,0.0555555555555555,0.0,9736,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C450584964','M348934600',0,1154.86,125,0,0.0,505119,0.0,0.0,181145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C919751066','M1823072687',0,260.17,173,0,0.0,505119,0.0,0.0,294194,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1711218892','M1823072687',0,829.15,18,0,0.0,505119,0.0,0.0,11046,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1861439904','M348934600',0,203.56,119,0,0.0,505119,0.0,0.0,167882,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C267009229','M85975013',0,10519.84,175,1,0.0,26254,0.0,0.0,25283,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C102256008','M85975013',0,7002.64,48,0,0.0,26254,0.0,0.0,15933,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C511635087','M480139044',0,261.16,4,0,0.1051261389698134,16133,0.0,0.3823665893271462,2155,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
'C1818841328','M348934600',0,6178.45,8,0,0.0,505119,0.0,0.0,13373,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C323226584','M348934600',0,1198.55,80,0,0.0,505119,0.0,0.0,141008,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1582197917','M1823072687',0,2510.3,140,0,0.0,505119,0.0,0.0,246037,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1576250855','M348934600',0,2499.38,69,0,0.0,505119,0.0144927536231884,0.0,110270,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1791524453','M348934600',0,4876.62,111,0,0.0,505119,0.054054054054054,0.0,155145,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C51444479','M78078399',0,8585.48,63,1,0.0475937955720535,15086,0.0,0.0407331975560081,491,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
'C662836745','M348934600',0,1474.61,84,0,0.0,505119,0.0119047619047619,0.0,133908,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1948527523','M1823072687',0,2831.04,145,0,0.0,505119,0.0,0.0,230636,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1739998964','M1823072687',0,1776.48,135,0,0.0,505119,0.0,0.0,206129,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1209363182','M1823072687',0,4545.95,65,0,0.0,505119,0.0,0.0,66886,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1530262146','M1823072687',0,5369.15,54,0,0.0,505119,0.0,0.0,55536,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C879949041','M1823072687',0,709.0,53,0,0.0,505119,0.0,0.0,54922,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1382480007','M1400236507',0,2267.02,83,0,0.1520644511581067,1986,0.0,0.0,292,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
'C839839520','M348934600',0,5447.6,146,0,0.0,505119,0.0,0.0,191834,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1821582093','M348934600',0,2881.69,31,0,0.0,505119,0.0,0.0,54872,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2023751717','M1823072687',0,218.46,51,0,0.0,505119,0.0,0.0,47891,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C594146637','M1823072687',0,940.37,18,0,0.0,505119,0.0,0.0,171916,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C479535332','M1823072687',0,4172.59,92,0,0.0,505119,0.0,0.0,114549,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1147973334','M348934600',0,2517.26,24,0,0.0,505119,0.0416666666666666,0.0,147095,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C811638781','M85975013',0,1907.55,73,0,0.0,26254,0.0,0.0,16461,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
'C1734862058','M348934600',0,3006.8,8,0,0.0,505119,0.0,0.0,112520,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1815981756','M348934600',0,69.51,161,0,0.0,505119,0.0,0.0,203686,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C199512926','M1842530320',0,16892.92,3,1,0.0666666666666666,2370,0.0,0.0,28,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
'C610735261','M348934600',0,3945.19,47,0,0.0,505119,0.0,0.0,90372,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C610735261','M348934600',0,3709.85,59,0,0.0,505119,0.0,0.0,106643,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1780824451','M1823072687',0,4951.1,73,0,0.0,505119,0.0136986301369863,0.0,157912,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1463141739','M923029380',0,2371.28,4,0,0.1520644511581067,1986,0.25,0.2918918918918919,185,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
'C1392385769','M348934600',0,2811.18,134,0,0.0,505119,0.0,0.0,182161,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C214836772','M348934600',0,2619.53,3,0,0.0,505119,0.0,0.0,8298,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1983734850','M348934600',0,2316.67,77,0,0.0,505119,0.0909090909090909,0.0,188166,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C55178455','M1823072687',0,7596.45,97,0,0.0,505119,0.0309278350515463,0.0,210328,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1143297842','M348934600',0,4872.65,68,0,0.0,505119,0.0,0.0,131808,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1312615175','M1823072687',0,3721.76,123,0,0.0,505119,0.1951219512195122,0.0,237747,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2011875751','M1823072687',0,1829.11,56,0,0.0,505119,0.0357142857142857,0.0,131212,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C560376591','M1823072687',0,5002.73,134,0,0.0,505119,0.0,0.0,202212,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1345265337','M1823072687',0,3969.02,157,0,0.0,505119,0.0127388535031847,0.0,265841,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C99729647','M348934600',0,3770.42,6,0,0.0,505119,0.0,0.0,11191,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1104967901','M1823072687',0,3518.2,121,0,0.0,505119,0.0,0.0,194588,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C656901929','M348934600',0,5054.37,22,0,0.0,505119,0.1363636363636363,0.0,70985,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C193924578','M348934600',0,1868.83,16,0,0.0,505119,0.0,0.0,28743,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C790593937','M348934600',0,2369.3,109,0,0.0,505119,0.0,0.0,178086,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1955375790','M348934600',0,1393.18,35,0,0.0,505119,0.0,0.0,66367,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1404684380','M1823072687',0,1565.96,96,0,0.0,505119,0.0416666666666666,0.0,147045,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C2134399963','M348934600',0,1830.1,130,0,0.0,505119,0.0,0.0,187496,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C306839491','M348934600',0,1181.67,69,0,0.0,505119,0.0,0.0,162318,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C359363895','M1823072687',0,1315.72,99,0,0.0,505119,0.0,0.0,115177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1035666255','M1823072687',0,6423.72,157,0,0.0,505119,0.0,0.0,270021,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C936435497','M1823072687',0,1894.64,98,0,0.0,505119,0.010204081632653,0.0,164360,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1779394537','M1823072687',0,3972.99,158,0,0.0,505119,0.0,0.0,255211,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C318717540','M348934600',0,4053.43,40,0,0.0,505119,0.0,0.0,71713,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1383337902','M1823072687',0,5148.7,94,0,0.0,505119,0.0,0.0,117910,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1180570487','M1823072687',0,278.04,163,0,0.0,505119,0.0,0.0,278513,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C748358246','M1823072687',0,3860.78,77,0,0.0,505119,0.0129870129870129,0.0,82575,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1077245673','M348934600',0,2058.49,35,0,0.0,505119,0.0,0.0,61107,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C186469824','M348934600',0,670.27,111,0,0.0,505119,0.0,0.0,155852,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1197304790','M1823072687',0,1736.76,148,0,0.0,505119,0.0,0.0,242515,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C82079505','M1823072687',0,5176.51,133,0,0.0,505119,0.0,0.0,192989,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C956954767','M348934600',0,589.84,27,0,0.0,505119,0.0,0.0,47261,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C739589782','M348934600',0,6558.76,12,0,0.0,505119,0.0,0.0,47371,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C608547225','M1823072687',0,1071.45,124,0,0.0,505119,0.032258064516129,0.0,184328,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C514864285','M1823072687',0,3203.42,122,0,0.0,505119,0.0,0.0,193825,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
'C1502465707','M1946091778',0,11557.53,94,1,0.0475937955720535,15086,0.0531914893617021,0.0,2318,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
